date,sal_logger1,temp_logger1,n_logger1,sal_logger3,temp_logger3,n_logger3,stage_ft,n_stage,sal_logger1_z,sal_logger3_z,temp_logger1_z,temp_logger3_z,stage_ft_z,temp_mean,temp_mean_z
11/22/2025,0.141458333,19.7975,48,1.313541667,20.633125,48,1.436210526,95,0.03096513,0.081089366,-0.453725592,-0.341927683,-0.314089472,20.2153125,-0.397596068
11/23/2025,0.151875,19.978125,48,0.845833333,20.49854167,48,1.152631579,95,0.122022386,-0.233105787,-0.425944989,-0.362235491,-0.53451627,20.23833333,-0.394086528
11/24/2025,0.144791667,20.00625,48,0.637291667,20.40395833,48,1.101473684,95,0.060103452,-0.373199037,-0.421619289,-0.376507543,-0.574281461,20.20510417,-0.399152335
11/25/2025,0.127708333,20.17875,48,1.024791667,20.88625,48,1.562315789,95,-0.089230448,-0.112885904,-0.395088332,-0.303732655,-0.216067458,20.5325,-0.34924064
11/26/2025,0.147083333,20.050625,48,0.667916667,20.72958333,48,1.343157895,95,0.080136048,-0.352625902,-0.414794297,-0.327372705,-0.386419572,20.39010417,-0.370948972
11/27/2025,0.165,19.5375,48,0.32375,19.44854167,48,0.428526316,95,0.236754529,-0.583828749,-0.493714281,-0.520674123,-1.097365546,19.49302083,-0.507709873
11/28/2025,0.164583333,18.87333333,48,0.204583333,18.28208333,48,0.337578947,95,0.233112238,-0.663882035,-0.595864874,-0.69668561,-1.168059219,18.57770833,-0.647249822
11/29/2025,0.153958333,18.35708333,48,0.819166667,18.18666667,48,0.734210526,95,0.140233837,-0.251019809,-0.675265491,-0.711083406,-0.859756257,18.271875,-0.6938743
11/30/2025,0.150416667,18.16958333,48,1.692708333,18.09708333,48,1.176105263,95,0.10927437,0.335804366,-0.704103488,-0.724600988,-0.516270103,18.13333333,-0.714995061
12/1/2025,0.150625,17.64791667,48,1.445,17.57083333,48,0.768947368,95,0.111095515,0.169399896,-0.784337203,-0.804008921,-0.832755202,17.609375,-0.794872829
12/2/2025,0.160833333,17.18125,48,1.689583333,17.33729167,48,1.141684211,95,0.200331626,0.333705067,-0.856111773,-0.839248942,-0.543025694,17.25927083,-0.848246422
12/3/2025,0.160416667,16.53083333,48,1.542291667,16.70479167,48,0.812105263,95,0.196689336,0.234758086,-0.956147579,-0.934689356,-0.799208436,16.6178125,-0.946037136
12/4/2025,0.155833333,15.80729167,48,1.268125,16.02,48,1.085684211,95,0.156624143,0.050579547,-1.067430205,-1.038020265,-0.586554668,15.91364583,-1.053387774
12/5/2025,0.14875,15.12291667,48,0.893541667,15.27479167,48,1.453052632,95,0.094705209,-0.201056482,-1.172688893,-1.150467682,-0.300998051,15.19885417,-1.162358199
12/6/2025,0.153958333,14.72520833,48,0.341666667,14.78395833,48,1.272736842,95,0.140233837,-0.571792766,-1.233857488,-1.224531455,-0.441158075,14.75458333,-1.230087559
12/7/2025,0.151875,14.48125,48,0.430416667,14.566875,48,1.213578947,95,0.122022386,-0.512172661,-1.271378926,-1.257288013,-0.487141691,14.5240625,-1.2652306
12/8/2025,0.162083333,14.23770833,48,0.420416667,14.31458333,48,0.898421053,95,0.211258497,-0.51889042,-1.308836279,-1.295357295,-0.732114904,14.27614583,-1.303025647
12/9/2025,0.155625,14.12645833,48,0.432083333,13.90729167,48,0.418105263,95,0.154802998,-0.511053035,-1.325946824,-1.356815138,-1.105465863,14.016875,-1.342551644
12/10/2025,0.153541667,14.1425,48,0.656666667,14.176875,48,0.825652174,92,0.136591547,-0.36018338,-1.323479573,-1.316136648,-0.78867838,14.1596875,-1.320779791
12/11/2025,0.157708333,14.07458333,48,0.67875,14.160625,48,0.439684211,95,0.173014449,-0.345348331,-1.333925337,-1.318588674,-1.08869248,14.11760417,-1.327195421
12/12/2025,0.152916667,14.19354167,48,0.888958333,14.35166667,48,0.680421053,95,0.131128112,-0.204135454,-1.31562923,-1.289761645,-0.901566983,14.27260417,-1.303565577
12/13/2025,0.132916667,14.79083333,48,1.053125,14.42395833,48,0.784105263,95,-0.04370182,-0.093852256,-1.223764189,-1.278853271,-0.820972923,14.60739583,-1.252526383
12/14/2025,0.147083333,14.34833333,48,1.087708333,14.348125,48,0.310736842,95,0.080136048,-0.070620009,-1.291821861,-1.290296061,-1.188923671,14.34822917,-1.292036499
12/15/2025,0.1575,13.43416667,48,0.790208333,13.198125,48,-0.632947368,95,0.171193304,-0.270473317,-1.432423117,-1.463824086,-1.922452346,13.31614583,-1.449378233
12/16/2025,0.1475,13.26,48,1.720208333,13.35041667,48,0.244421053,95,0.083778338,0.354278202,-1.459210411,-1.440844197,-1.24047114,13.30520833,-1.451045661
12/17/2025,0.137083333,13.24208333,48,1.985208333,13.499375,48,0.753684211,95,-0.007278918,0.532298796,-1.461966042,-1.418367288,-0.844619302,13.37072917,-1.44105697
12/18/2025,0.129791667,13.35354167,48,2.211458333,13.86791667,48,1.081263158,95,-0.071018997,0.684288077,-1.444823455,-1.362756586,-0.589991166,13.61072917,-1.404468824
12/19/2025,0.128541667,13.445625,48,2.107083333,14.18770833,48,1.444947368,95,-0.081945868,0.614171475,-1.430660795,-1.314501963,-0.307298297,13.81666667,-1.373073526
12/20/2025,0.129791667,13.46895833,48,1.01875,13.926875,48,0.925052632,95,-0.071018997,-0.11694455,-1.427072066,-1.353860131,-0.711414095,13.69791667,-1.391177036
12/21/2025,0.130208333,13.69375,48,0.71875,14.18958333,48,0.981157895,95,-0.067376707,-0.318477298,-1.392498512,-1.314219037,-0.667803299,13.94166667,-1.3540172
12/22/2025,0.136875,14.119375,48,0.515208333,14.33979167,48,0.818947368,95,-0.009100063,-0.455211669,-1.32703626,-1.291553511,-0.793890046,14.22958333,-1.310124129
12/23/2025,0.137916667,14.31916667,48,0.489166667,14.530625,48,0.834315789,95,5.66E-06,-0.472705831,-1.296307772,-1.262757918,-0.781944125,14.42489583,-1.280348619
12/24/2025,0.139791667,14.58854167,48,0.507708333,14.66791667,48,0.752526316,95,0.016395969,-0.460249988,-1.254877183,-1.242041439,-0.845519337,14.62822917,-1.249350328
12/25/2025,0.136041667,15.020625,48,0.486458333,14.91916667,48,0.732210526,95,-0.016384643,-0.474525224,-1.188421622,-1.204129337,-0.861310864,14.96989583,-1.197263037
12/26/2025,0.127916667,15.30104167,48,0.553333333,15.27375,48,0.784421053,95,-0.087409303,-0.429600216,-1.145292796,-1.150624863,-0.820727459,15.28739583,-1.148859968
12/27/2025,0.119791667,15.564375,48,0.704583333,15.60729167,48,0.867157895,95,-0.158433963,-0.327994122,-1.104791432,-1.100295449,-0.756415854,15.58583333,-1.103362989
12/28/2025,0.121041667,16.14291667,48,0.700416667,15.969375,48,0.784631579,95,-0.147507092,-0.330793188,-1.01581019,-1.04565927,-0.820563816,16.05614583,-1.031663562
12/29/2025,0.132083333,15.77166667,48,0.610208333,15.75833333,48,0.370315789,95,-0.050986401,-0.391392966,-1.072909424,-1.077504177,-1.142612769,15.765,-1.076048922
12/30/2025,0.145,14.501875,48,0.506875,14.638125,48,-0.771894737,95,0.061924597,-0.460809801,-1.268206746,-1.24653682,-2.030456568,14.57,-1.2582274
12/31/2025,0.136666667,14.16791667,48,0.908958333,14.12583333,48,-0.162315789,95,-0.010921208,-0.190699938,-1.319570423,-1.323838526,-1.556628954,14.146875,-1.322733065
1/1/2026,0.129583333,14.12229167,48,1.780208333,14.09395833,48,0.505052632,95,-0.072840142,0.394584751,-1.326587669,-1.32864827,-1.037881402,14.108125,-1.328640526
1/2/2026,0.129375,14.03125,48,1.707708333,14.16270833,48,0.721263158,95,-0.074661287,0.345881004,-1.340590118,-1.318274312,-0.869820287,14.09697917,-1.330339715
1/3/2026,0.126666667,14.49979167,48,1.733541667,14.64895833,48,1.226736842,95,-0.098336174,0.363235213,-1.268527168,-1.244902136,-0.476914019,14.574375,-1.257560429
1/4/2026,0.131458333,14.4925,48,1.004791667,14.720625,48,0.747789474,95,-0.056449836,-0.126321421,-1.269648646,-1.234088071,-0.849201299,14.6065625,-1.252653425
1/5/2026,0.127291667,14.72625,48,1.037708333,14.95104167,48,0.999894737,95,-0.092872738,-0.1042088,-1.233697277,-1.199319593,-0.653239093,14.83864583,-1.217272179
1/6/2026,0.127916667,15.06104167,48,1.150625,15.23645833,48,1.150315789,95,-0.087409303,-0.028354113,-1.182205432,-1.15625195,-0.536316341,15.14875,-1.16999661
1/7/2026,0.130833333,15.51520833,48,0.901041667,15.54625,48,1.132526316,95,-0.061913271,-0.196018163,-1.112353395,-1.109506266,-0.550144154,15.53072917,-1.111763653
1/8/2026,0.128958333,16.12041667,48,0.684791667,15.77354167,48,0.912105263,95,-0.078303577,-0.341289685,-1.01927075,-1.075209332,-0.721478125,15.94697917,-1.048306087
1/9/2026,0.119583333,16.66895833,48,0.774791667,16.09729167,48,1.142,95,-0.160255108,-0.280829861,-0.934903589,-1.026357421,-0.54278023,16.383125,-0.981815389
1/10/2026,0.114375,16.931875,48,0.683541667,16.68479167,48,1.270315789,95,-0.205783736,-0.342129405,-0.894466309,-0.937707234,-0.443039967,16.80833333,-0.916992119
1/11/2026,0.126666667,16.70854167,48,0.245,16.07416667,48,1.359263158,95,-0.098336174,-0.636731096,-0.928815567,-1.029846843,-0.373900901,16.39135417,-0.980560847
1/12/2026,0.131458333,15.6575,48,0.131458333,15.04104167,48,2.400421053,95,-0.056449836,-0.713005643,-1.09046856,-1.185739139,0.435394372,15.34927083,-1.139427087
1/13/2026,0.132083333,15.263125,48,0.117916667,14.36770833,48,3.393263158,95,-0.050986401,-0.722102607,-1.15112448,-1.287341055,1.207133632,14.81541667,-1.22081348
1/14/2026,0.126875,14.93895833,48,0.113125,14.09041667,48,3.950315789,95,-0.096515029,-0.725321533,-1.200982172,-1.329182686,1.640132377,14.5146875,-1.266659825
1/15/2026,0.130625,14.55583333,48,0.11625,13.44916667,48,3.988631579,95,-0.063734416,-0.723222233,-1.259907812,-1.425943421,1.669915359,14.0025,-1.344743121
1/16/2026,0.128541667,14.275,48,0.1175,12.87208333,48,3.834736842,95,-0.081945868,-0.722382514,-1.303100722,-1.513021796,1.550292501,13.57354167,-1.410138081
1/17/2026,0.137916667,14.05854167,48,0.117708333,12.536875,48,3.476421053,95,5.66E-06,-0.72224256,-1.336392587,-1.5636027,1.271772522,13.29770833,-1.452189041
1/18/2026,0.14,13.66708333,48,0.120416667,12.00145833,48,2.143473684,95,0.018217114,-0.720423167,-1.396599916,-1.644393828,0.235668383,12.83427083,-1.52284037
1/19/2026,0.128333333,12.89541667,24,0.119677419,11.75290323,31,1.475789474,95,-0.083767013,-0.720919776,-1.515284294,-1.681899286,-0.283324633,12.32415995,-1.600607086
2/8/2026,0.01,14.82933333,15,0.01,14.77866667,15,1.322631579,95,-1.118177441,-0.794598415,-1.217842787,-1.225329935,-0.402374741,14.804,-1.222553958
2/9/2026,0.0075,18.66666667,48,0.0075,18.61916667,48,1.308947368,95,-1.140031183,-0.796277855,-0.627650755,-0.64582178,-0.413011521,18.64291667,-0.637308772
2/10/2026,0.052291667,11.61729167,48,0.054166667,13.185625,48,1.418631579,95,-0.748484982,-0.764928316,-1.711863305,-1.46571026,-0.327753642,12.40145833,-1.5888229
2/11/2026,0.08,10.64,48,0.1,10.68229167,48,1.352210526,95,-0.506272681,-0.734138591,-1.862173352,-1.843448077,-0.379382933,10.66114583,-1.854134601
2/12/2026,0.08,11.228125,48,0.118541667,11.481875,48,1.311894737,95,-0.506272681,-0.721682747,-1.771718169,-1.722795801,-0.410720522,11.355,-1.74835611
2/13/2026,0.08,11.553125,48,0.177291667,11.735625,48,1.381368421,95,-0.506272681,-0.682215917,-1.721732308,-1.684506465,-0.356718411,11.644375,-1.704240715
2/14/2026,0.088958333,11.915,48,0.180833333,11.94604167,48,1.512421053,95,-0.427963441,-0.679836711,-1.666074974,-1.652755867,-0.254850792,11.93052083,-1.660617609
2/15/2026,0.09,12.36145833,48,0.160208333,12.74125,48,1.961578947,95,-0.418857715,-0.693692088,-1.5974085,-1.532763752,0.094281038,12.55135417,-1.565971188
2/16/2026,0.094791667,12.86666667,48,0.133958333,12.91520833,48,1.116,95,-0.376971377,-0.711326203,-1.51970612,-1.506514495,-0.562990111,12.8909375,-1.514201502
2/17/2026,0.091666667,12.90708333,48,0.167708333,12.94375,48,1.367894737,95,-0.404288554,-0.688653769,-1.51348993,-1.502207731,-0.367191548,12.92541667,-1.508945132
2/18/2026,0.09,13.11854167,48,0.219583333,13.305625,48,1.540631579,95,-0.418857715,-0.653805398,-1.480967078,-1.447602988,-0.232922662,13.21208333,-1.465242624
2/19/2026,0.089791667,13.719375,48,0.208541667,13.86708333,48,1.741052632,95,-0.42067886,-0.661222923,-1.388557319,-1.362882331,-0.077134754,13.79322917,-1.376646588
2/20/2026,0.09,14.325,48,0.156458333,14.62375,48,1.7,95,-0.418857715,-0.696211247,-1.29541059,-1.248705921,-0.109045093,14.474375,-1.27280549
2/21/2026,0.09,15.01125,48,0.154583333,15.26895833,48,1.626526316,95,-0.418857715,-0.697470827,-1.189863522,-1.151347897,-0.166156416,15.14010417,-1.171314673
2/22/2026,0.09,15.85104167,48,0.11875,15.164375,48,0.4428,75,-0.418857715,-0.721542794,-1.060701339,-1.167128887,-1.086270567,15.50770833,-1.115273193
2/23/2026,0.09,15.13291667,48,0.11,14.45458333,48,-0.324315789,95,-0.418857715,-0.727420832,-1.171150866,-1.274232145,-1.682552058,14.79375,-1.224116577
2/24/2026,0.090208333,14.39395833,48,0.113333333,14.225,48,0.401808511,94,-0.41703657,-0.72518158,-1.284804616,-1.308874877,-1.118133379,14.30947917,-1.29794396
2/25/2026,0.09,14.13625,48,0.161458333,14.309375,48,1.112631579,95,-0.418857715,-0.692852368,-1.32444084,-1.296143201,-0.565608395,14.2228125,-1.311156346
2/26/2026,0.090416667,14.29854167,48,0.14625,14.81875,48,1.463263158,95,-0.415215425,-0.703068959,-1.299479952,-1.219281603,-0.293061377,14.55864583,-1.25995835
2/27/2026,0.094166667,14.57625,48,0.167708333,15.05895833,48,1.535578947,95,-0.382434813,-0.688653769,-1.256767674,-1.183035623,-0.236850089,14.81760417,-1.220479994
2/28/2026,0.099583333,14.93020833,48,0.228541667,15.38770833,48,1.830526316,95,-0.335085039,-0.647787406,-1.202327945,-1.133429242,-0.007586581,15.15895833,-1.168440343
3/1/2026,0.100208333,15.39958333,48,0.130416667,15.25020833,48,2.357473684,95,-0.329621604,-0.713705409,-1.130136826,-1.154177158,0.402011249,15.32489583,-1.14314307
3/2/2026,0.1,16.04208333,48,0.1025,15.454375,48,2.79956044,91,-0.331442749,-0.732459151,-1.031318624,-1.123369646,0.74564666,15.74822917,-1.078605646
3/3/2026,0.101875,16.48208333,48,0.1,15.67208333,48,3.014947368,95,-0.315052443,-0.734138591,-0.963645459,-1.090518779,0.913067591,16.07708333,-1.028471627
3/4/2026,0.099583333,16.68833333,48,0.1,16.05458333,48,2.862340426,94,-0.335085039,-0.734138591,-0.931923662,-1.032801849,0.794445739,16.37145833,-0.983593979
3/5/2026,0.0975,16.72770833,48,0.1,16.33041667,48,2.341157895,95,-0.353296491,-0.734138591,-0.925867683,-0.991180272,0.389328935,16.5290625,-0.959567128
3/6/2026,0.095625,17.32145833,48,0.1,16.90208333,48,2.020631579,95,-0.369686797,-0.734138591,-0.83454736,-0.90491924,0.140182832,17.11177083,-0.870732887
3/7/2026,0.096458333,17.87604167,48,0.1,17.67604167,48,1.80978022,91,-0.362402216,-0.734138591,-0.749250974,-0.788133622,-0.023712586,17.77604167,-0.769464394
3/8/2026,0.098695652,18.48086957,46,0.1,18.26456522,46,1.693052632,95,-0.342844701,-0.734138591,-0.656226841,-0.699328987,-0.114445304,18.37271739,-0.678500816
3/9/2026,0.095625,18.75854167,48,0.1,18.629375,48,1.828210526,95,-0.369686797,-0.734138591,-0.613520136,-0.644281404,-0.009386651,18.69395833,-0.629527438
3/10/2026,0.097916667,18.940625,48,0.099375,19.24354167,48,2.068631579,95,-0.3496542,-0.734558451,-0.585515237,-0.551607379,0.177493381,19.09208333,-0.568833039
3/11/2026,0.100208333,19.25729167,48,0.1,19.57020833,48,2.498681319,91,-0.329621604,-0.734138591,-0.536811065,-0.502315361,0.511772383,19.41375,-0.51979476
3/12/2026,0.103541667,19.97875,48,0.1,19.35104167,48,2.834736842,95,-0.300483282,-0.734138591,-0.425848862,-0.535386281,0.772989388,19.66489583,-0.481507425
3/13/2026,0.106041667,19.73479167,48,0.1,18.70083333,48,3.353368421,95,-0.278629541,-0.734138591,-0.4633703,-0.633498775,1.176123329,19.2178125,-0.549665551
3/14/2026,0.105625,18.52208333,48,0.100208333,18.44770833,48,4.214842105,95,-0.282271831,-0.733998637,-0.649888054,-0.671693802,1.845749506,18.48489583,-0.661399144
3/15/2026,0.104375,18.338125,48,0.097708333,18.56916667,48,4.855789474,95,-0.293198702,-0.735678077,-0.678181333,-0.653366476,2.343959891,18.45364583,-0.666163225
3/16/2026,0.100833333,18.52729167,48,0.1,18.405625,48,5.406631579,95,-0.324158169,-0.734138591,-0.649086999,-0.678043922,2.772131174,18.46645833,-0.664209952
3/17/2026,0.103125,16.338125,48,0.1,17.50416667,48,5.519473684,95,-0.304125572,-0.734138591,-0.985786632,-0.814068517,2.859843694,16.92114583,-0.899793785
3/18/2026,0.10875,15.37833333,48,0.099583333,16.50125,48,5.636315789,95,-0.254954654,-0.734418497,-1.133405133,-0.965402559,2.950665426,15.93979167,-1.049401826
3/19/2026,0.106458333,15.585,48,0.099583333,16.35416667,48,5.644736842,95,-0.27498725,-0.734418497,-1.101619252,-0.987596541,2.957211136,15.96958333,-1.044860068
3/20/2026,0.106875,16.338125,48,0.095208333,16.59729167,48,5.402315789,95,-0.27134496,-0.737357516,-0.985786632,-0.950910454,2.768776497,16.46770833,-0.968920608
3/21/2026,0.107916667,17.11354167,48,0.097291667,16.96375,48,5.019052632,95,-0.262239235,-0.735957983,-0.866525494,-0.895614114,2.470864852,17.03864583,-0.881880838
3/22/2026,0.108541667,17.99708333,48,0.097083333,17.54020833,48,4.519473684,95,-0.256775799,-0.736097937,-0.730634445,-0.808630048,2.08254058,17.76864583,-0.770591893
3/23/2026,0.111666667,18.86770833,48,0.097291667,18.16645833,48,3.730210526,95,-0.229458622,-0.735957983,-0.596730014,-0.714132721,1.46904387,18.51708333,-0.65649214
3/24/2026,0.114791667,19.28979167,48,0.097916667,18.66395833,48,2.910210526,95,-0.202141446,-0.735538124,-0.531812479,-0.639062989,0.831655317,18.976875,-0.58639662
3/25/2026,0.115,19.29604167,48,0.097916667,19.22208333,48,2.470842105,95,-0.2003203,-0.735538124,-0.530851212,-0.554845312,0.490132876,19.2590625,-0.543376964
3/26/2026,0.117291667,19.54145833,48,0.099791667,19.60229167,48,2.179789474,95,-0.180287704,-0.734278544,-0.493105479,-0.49747418,0.263896759,19.571875,-0.495688507
3/27/2026,0.115208333,19.69708333,48,0.101041667,20.034375,48,1.996,95,-0.198499155,-0.733438824,-0.469169941,-0.432275426,0.121036629,19.86572917,-0.45089026
3/28/2026,0.121041667,20.00666667,48,0.10125,20.15833333,48,1.325578947,95,-0.147507092,-0.733298871,-0.421555205,-0.413570865,-0.400083743,20.0825,-0.417843415
3/29/2026,0.122291667,19.923125,48,0.175625,19.92833333,48,1.373263158,95,-0.136580221,-0.683335544,-0.434404134,-0.44827647,-0.363018657,19.92572917,-0.441743224
3/30/2026,0.129375,19.96833333,48,0.493125,20.18458333,48,1.507684211,95,-0.074661287,-0.470046719,-0.427450973,-0.4096099,-0.258532755,20.07645833,-0.418764471
3/31/2026,0.135833333,20.20333333,48,0.471875,20.49416667,48,1.622105263,95,-0.018205788,-0.484321955,-0.39130735,-0.362895652,-0.169592914,20.34875,-0.37725344
4/1/2026,0.143958333,20.60333333,48,0.342916667,20.828125,48,1.672315789,95,0.052818871,-0.570953046,-0.329786291,-0.312503365,-0.130564116,20.71572917,-0.321307242
4/2/2026,0.134166667,21.01083333,48,0.323333333,21.22708333,48,1.715263158,95,-0.032774949,-0.584108656,-0.267111711,-0.252302973,-0.097180992,21.11895833,-0.25983471
4/3/2026,0.140208333,21.38604167,48,0.264583333,21.70041667,48,1.676947368,95,0.020038259,-0.623575486,-0.209403675,-0.180879844,-0.126963975,21.54322917,-0.195154363
4/4/2026,0.15,21.81625,48,0.232916667,22.01520833,48,1.666421053,95,0.10563208,-0.644848387,-0.143236494,-0.133379691,-0.135146113,21.91572917,-0.138366511
4/5/2026,0.14375,22.236875,48,0.16625,22.15958333,48,1.507263158,95,0.050997726,-0.689633442,-0.078543255,-0.111594379,-0.25886004,22.19822917,-0.095299213
4/6/2026,0.157291667,21.97020833,48,0.136875,21.36520833,48,0.396315789,95,0.169372159,-0.709366857,-0.119557294,-0.231460748,-1.122402888,21.66770833,-0.176177438
4/7/2026,0.155208333,21.40645833,48,0.453125,20.968125,48,0.996421053,95,0.151160708,-0.496917752,-0.206263538,-0.291378215,-0.655939199,21.18729167,-0.249417252
4/8/2026,0.152083333,21.30125,48,0.941666667,21.054375,48,1.413894737,95,0.123843531,-0.16872727,-0.222444858,-0.278363613,-0.331435604,21.1778125,-0.250862356
4/9/2026,0.134583333,21.16666667,48,1.014166667,21.32708333,48,1.410631579,95,-0.029132659,-0.120023523,-0.243144132,-0.237213579,-0.333972067,21.246875,-0.240333736
4/10/2026,0.121666667,21.24229167,48,0.890625,21.50791667,48,1.533684211,95,-0.142043657,-0.203015828,-0.231512806,-0.209926926,-0.238322874,21.37510417,-0.220785122
4/11/2026,0.12375,21.40708333,48,0.551041667,22.03979167,48,1.247263158,95,-0.123832205,-0.431139702,-0.206167411,-0.129670215,-0.46095885,21.7234375,-0.167681492
4/12/2026,0.12,21.69291667,48,0.413333333,22.29395833,48,1.370947368,95,-0.156612818,-0.523648832,-0.162205487,-0.091318006,-0.364818728,21.9934375,-0.126519828
4/13/2026,0.118333333,22.00770833,48,0.389791667,22.68,48,1.432526316,95,-0.171181979,-0.539463554,-0.113789695,-0.03306666,-0.31695322,22.34385417,-0.073098593
4/14/2026,0.114791667,22.32958333,48,0.461875,22.91916667,48,1.510736842,95,-0.202141446,-0.491039713,-0.064284467,0.003022139,-0.256159934,22.624375,-0.030333021
4/15/2026,0.110416667,22.63458333,48,0.567916667,23.21916667,48,1.597052632,95,-0.240385493,-0.419803485,-0.017374659,0.048290319,-0.189066403,22.926875,0.015783288
4/16/2026,0.112291667,22.91104167,48,0.569090909,23.08681818,22,1.590315789,95,-0.223995187,-0.419014657,0.025145365,0.028319736,-0.194302971,22.99892992,0.026768105
